Date,Time,Analysis,Identifier 1,Identifier 2,Peak Nr,Is Ref _,Rt,Width,Area All,d 29N2/28N2,d 15N/14N
06/24/20,08:24:37,25840,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",15,0,2157.3,58.7,16.829,29.304,29.304
06/24/20,08:24:37,25840,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",16,0,2187.8,23.2,4.072,-19.621,-19.621
06/24/20,08:24:37,25840,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",17,0,2220.8,29.5,14.513,21.467,21.467
06/24/20,08:24:37,25840,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",18,0,2239,48.9,11.245,14.202,14.202
06/24/20,08:24:37,25840,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",19,0,2367.8,44.1,21.622,24.555,24.555
06/24/20,08:24:37,25840,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",20,0,2378.8,32.2,2.708,26.947,26.947
06/24/20,08:24:37,25840,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",21,0,2445.5,24.2,5.809,17.745,17.745
06/24/20,08:24:37,25840,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",22,0,2455.8,16.5,5.577,23.42,23.42
06/24/20,08:24:37,25840,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",23,0,2477.3,18.6,0.75,24.358,24.358
06/24/20,08:24:37,25840,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",24,0,2517.2,21.3,11.047,28.864,28.864
06/24/20,08:24:37,25840,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",25,0,2523.5,17.3,3.435,32.18,32.18
06/24/20,08:24:37,25840,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",26,0,2543.3,40.1,1.077,35.752,35.752
06/24/20,08:24:37,25840,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",27,0,2605,9.8,0.217,26.409,26.409
06/24/20,08:24:37,25840,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",28,0,2614.8,9.8,0.552,20.688,20.688
06/24/20,08:24:37,25840,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",29,0,2623.4,17.3,0.683,25.046,25.046
06/24/20,08:24:37,25840,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",30,0,2699.9,22.2,2.394,19.107,19.107
06/24/20,08:24:37,25840,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",31,0,2730.4,10,0.543,6.306,6.306
06/24/20,08:24:37,25840,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",32,0,2779.3,21.9,0.758,17.661,17.661
06/24/20,08:24:37,25840,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",33,0,2846.6,18.6,1.274,20.313,20.313
06/24/20,08:24:37,25840,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",34,0,2867.9,12.5,0.486,17.441,17.441
06/24/20,08:24:37,25840,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",35,0,2874.8,11.5,0.338,36.026,36.026
06/24/20,08:24:37,25840,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",36,0,2897.6,18.6,0.254,22.864,22.864
06/24/20,08:24:37,25840,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",37,0,3129.4,26.8,36.772,0.065,0.065
06/24/20,08:24:37,25840,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",38,1,3177.4,23.8,30.977,0,0
06/24/20,08:24:37,25840,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",39,0,3222.4,26.8,36.871,-0.109,-0.109
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",1,0,47.7,26.8,36.812,0,0
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",2,1,92.2,26.8,36.652,0,0
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",3,0,137.1,26.8,36.83,-0.105,-0.105
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",4,0,561.4,8.6,0.378,-6.463,-6.463
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",5,0,1556,57.1,41.68,22.323,22.323
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",6,0,1576.9,19,1.504,26.399,26.399
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",7,0,1635.2,67.1,105.951,11.908,11.908
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",8,0,1672.6,71.7,12.746,23.516,23.516
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",9,0,1756.9,40.1,10.089,25.503,25.503
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",10,0,1784.7,37,3.011,26.724,26.724
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",11,0,1841.1,53.3,5.114,12.749,12.749
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",12,0,1924.7,49.7,0.887,12.65,12.65
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",13,0,2013.9,53.7,17.926,23.814,23.814
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",14,0,2042.1,28,1.423,24.446,24.446
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",15,0,2157.9,58.5,17.236,29.644,29.644
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",16,0,2188.2,23,4.194,-19.883,-19.883
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",17,0,2221.3,29.7,15.085,20.53,20.53
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",18,0,2239.4,48.9,11.643,13.695,13.695
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",19,0,2368.2,44.7,22.423,24.58,24.58
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",20,0,2379.3,16.7,2.202,25.301,25.301
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",21,0,2445.7,24,6.083,15.647,15.647
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",22,0,2456,16.5,5.844,21.211,21.211
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",23,0,2477.7,18.6,0.761,24.927,24.927
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",24,0,2517.4,21.1,11.571,28.182,28.182
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",25,0,2523.7,17.1,3.55,33.657,33.657
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",26,0,2543.5,39.9,1.105,37.621,37.621
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",27,0,2605,9.8,0.219,22.601,22.601
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",28,0,2615,9.8,0.572,23.446,23.446
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",29,0,2623.4,17.6,0.704,24.848,24.848
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",30,0,2699.9,22.4,2.322,18.919,18.919
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",31,0,2730.6,9.8,0.451,3.272,3.272
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",32,0,2779.3,21.7,0.78,17.777,17.777
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",33,0,2796.8,19.4,0.71,21.908,21.908
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",34,0,2846.8,18.6,1.302,19.234,19.234
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",35,0,2867.9,12.5,0.509,15.669,15.669
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",36,0,2874.8,11.5,0.355,33.212,33.212
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",37,0,2897.6,18.6,0.253,18.512,18.512
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",38,0,3132.7,26.5,36.689,0.1,0.1
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",39,1,3177.4,23.8,30.92,0,0
06/24/20,09:20:53,25841,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",40,0,3222.4,26.8,36.935,-0.054,-0.054
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",1,0,47.4,26.8,36.33,0.398,0.398
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",2,1,92.2,26.8,36.398,0,0
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",3,0,137.1,26.8,36.598,-0.06,-0.06
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",4,0,561.6,8.4,0.379,-5.659,-5.659
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",5,0,1556.6,56.4,40.118,22.477,22.477
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",6,0,1577.5,19.2,1.458,28.826,28.826
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",7,0,1635.4,67.1,102.876,12.054,12.054
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",8,0,1673.3,71.5,12.244,24.047,24.047
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",9,0,1757.7,39.9,9.817,25.221,25.221
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",10,0,1785.7,38,2.928,26.727,26.727
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",11,0,1842.3,52.7,4.971,12.946,12.946
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",12,0,1925.7,50.6,0.873,13.32,13.32
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",13,0,2015.4,53.3,17.301,23.638,23.638
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",14,0,2043.4,27.2,1.363,24.991,24.991
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",15,0,2159.2,57.7,16.63,28.872,28.872
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",16,0,2189.5,23,4.04,-20.507,-20.507
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",17,0,2222.3,29.5,14.537,20.611,20.611
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",18,0,2240.7,49.1,11.225,13.343,13.343
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",19,0,2369,44.7,21.725,24.977,24.977
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",20,0,2380.3,16.7,2.116,26.498,26.498
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",21,0,2446.8,23.8,5.846,14.618,14.618
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",22,0,2457,16.5,5.71,23.65,23.65
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",23,0,2478.5,18.4,0.747,19.275,19.275
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",24,0,2518.5,21.3,11.221,31.38,31.38
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",25,0,2524.7,17.3,3.509,21.68,21.68
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",26,0,2544.6,39.7,1.096,36.979,36.979
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",27,0,2616.3,10,0.568,22.441,22.441
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",28,0,2624.8,17.6,0.679,22.933,22.933
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",29,0,2701.1,22.4,2.203,18.709,18.709
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",30,0,2732,10.2,0.441,4.575,4.575
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",31,0,2780.7,21.7,0.734,17.587,17.587
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",32,0,2848.5,18.6,1.23,21.868,21.868
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",33,0,2870,12.5,0.481,19.742,19.742
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",34,0,2876.7,11.7,0.335,40.604,40.604
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",35,0,3132.7,26.8,36.956,0.058,0.058
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",36,1,3177.6,23.8,31.25,0,0
06/24/20,10:17:12,25842,SL_92554,"Feddern, AC-PV, 02-20-2018; 100 ul",37,0,3222.4,26.8,37.13,-0.098,-0.098
06/24/20,11:13:30,25843,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",1,0,47.4,27,37.034,0.039,0.039
06/24/20,11:13:30,25843,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",2,1,92.2,26.5,36.731,0,0
06/24/20,11:13:30,25843,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",3,0,137.1,26.8,37.013,-0.079,-0.079
06/24/20,11:13:30,25843,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",4,0,561.4,8.2,0.365,-3.876,-3.876
06/24/20,11:13:30,25843,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",5,0,1551.6,39.9,29.2,-0.714,-0.714
06/24/20,11:13:30,25843,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",6,0,1576.9,27.8,1.4,8.248,8.248
06/24/20,11:13:30,25843,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",7,0,1673.9,74.4,23.71,1.314,1.314
06/24/20,11:13:30,25843,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",8,0,1766.3,44.3,24.418,1.252,1.252
06/24/20,11:13:30,25843,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",9,0,1795.1,44.5,20.441,-0.382,-0.382
06/24/20,11:13:30,25843,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",10,0,1849.7,50.6,16.252,13.732,13.732
06/24/20,11:13:30,25843,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",11,0,2001.6,41.4,2.941,-11.159,-11.159
06/24/20,11:13:30,25843,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",12,0,2042.8,30.3,0.661,-0.941,-0.941
06/24/20,11:13:30,25843,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",13,0,2158.8,52,15.786,-4.22,-4.22
06/24/20,11:13:30,25843,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",14,0,2196.4,31.1,14.38,-2.197,-2.197
06/24/20,11:13:30,25843,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",15,0,2226.5,27.4,20.732,-8.097,-8.097
06/24/20,11:13:30,25843,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",16,0,2245.5,43.9,17.606,1.662,1.662
06/24/20,11:13:30,25843,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",17,0,2367.1,60,16.863,-2.57,-2.57
06/24/20,11:13:30,25843,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",18,0,2452.4,67.7,20.142,3.696,3.696
06/24/20,11:13:30,25843,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",19,0,2724.9,17.3,0.749,3.629,3.629
06/24/20,11:13:30,25843,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",20,0,2788.3,26.3,10.526,5.008,5.008
06/24/20,11:13:30,25843,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",21,0,2802.1,22.8,0.785,16.849,16.849
06/24/20,11:13:30,25843,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",22,0,2869.2,14.2,0.632,-6.915,-6.915
06/24/20,11:13:30,25843,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",23,0,3132.7,26.8,37.117,0.034,0.034
06/24/20,11:13:30,25843,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",24,1,3177.4,23.8,31.229,0,0
06/24/20,11:13:30,25843,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",25,0,3222.2,26.8,37.259,-0.006,-0.006
06/24/20,12:09:45,25844,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",1,0,47.4,27,37.03,0.011,0.011
06/24/20,12:09:45,25844,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",2,1,92.2,27,36.993,0,0
06/24/20,12:09:45,25844,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",3,0,136.9,26.8,37.11,-0.024,-0.024
06/24/20,12:09:45,25844,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",4,0,561.6,8.2,0.362,-7.267,-7.267
06/24/20,12:09:45,25844,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",5,0,1552,39.9,29.287,-0.56,-0.56
06/24/20,12:09:45,25844,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",6,0,1577.3,27.6,1.374,7.484,7.484
06/24/20,12:09:45,25844,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",7,0,1674.3,75.9,23.573,1.372,1.372
06/24/20,12:09:45,25844,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",8,0,1766.7,43.9,24.205,1.245,1.245
06/24/20,12:09:45,25844,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",9,0,1795.5,44.5,20.337,-0.332,-0.332
06/24/20,12:09:45,25844,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",10,0,1850.1,50.4,16.114,13.746,13.746
06/24/20,12:09:45,25844,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",11,0,2002,46.8,2.962,-11.093,-11.093
06/24/20,12:09:45,25844,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",12,0,2043.2,30.3,0.665,-0.003,-0.003
06/24/20,12:09:45,25844,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",13,0,2159,52.5,15.742,-4.273,-4.273
06/24/20,12:09:45,25844,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",14,0,2197,31.1,14.281,-2.507,-2.507
06/24/20,12:09:45,25844,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",15,0,2226.9,27.4,20.62,-8.027,-8.027
06/24/20,12:09:45,25844,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",16,0,2245.7,58.3,18.052,-0.041,-0.041
06/24/20,12:09:45,25844,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",17,0,2367.6,61.4,16.953,-2.353,-2.353
06/24/20,12:09:45,25844,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",18,0,2453,67.9,20.042,3.598,3.598
06/24/20,12:09:45,25844,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",19,0,2725.8,17.6,0.805,4.385,4.385
06/24/20,12:09:45,25844,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",20,0,2789.3,26.8,10.696,5.098,5.098
06/24/20,12:09:45,25844,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",21,0,2802.9,27,0.795,6.495,6.495
06/24/20,12:09:45,25844,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",22,0,2870,14.4,0.647,-16.505,-16.505
06/24/20,12:09:45,25844,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",23,0,3132.7,26.8,37.219,0.144,0.144
06/24/20,12:09:45,25844,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",24,1,3177.4,23.8,31.189,0,0
06/24/20,12:09:45,25844,12AA,"Feddern, AC-PV, 02-20-2018; 100 ul",25,0,3222.2,26.8,37.087,-0.006,-0.006